transaction_id,timestamp,phone_hash,bank,account_id,transaction_type,amount,direction,beneficiary_merchant,atm_id,city,channel,fraud_label
TXN-0021010,2024-09-26 05:22:59,30f37793d378409b,ICICI,AC-927483,UPI,148852.49,credit,Swiggy,,Delhi,online,no
TXN-0021011,2020-06-06 11:35:32,20c4e25829aaf86d,ICICI,AC-195159,ATM_WITHDRAWAL,20000,debit,,ATM-00413,Kolkata,ATM,no
TXN-0021012,2024-05-12 08:11:38,effe161a148c4964,Kotak,AC-869534,CASH_DEPOSIT,134173.1,debit,,,Bengaluru,online,no
TXN-0021013,2019-09-13 06:28:37,b9ed72978e53c0cb,Union,AC-634849,IMPS,3968.28,credit,Spotify,,Bengaluru,online,no
TXN-0021014,2022-09-07 16:44:11,bcec97a1472122c3,Yes,AC-453565,IMPS,148524.42,credit,Razorpay,,Hyderabad,online,no
TXN-0021015,2022-07-22 20:47:04,0fa15d72fd42a02e,HDFC,AC-486394,IMPS,197113.26,credit,Paytm,,Indore,online,no
TXN-0021016,2019-11-02 09:37:07,0ca51ce0d2ddd747,Axis,AC-480142,POS,184439.2,credit,Spotify,,Chennai,POS,no
TXN-0021017,2024-04-27 16:15:07,a06633d15faf4ba2,Canara,AC-468577,CASH_DEPOSIT,162525.53,credit,,,Chennai,online,no
TXN-0021018,2024-02-29 17:35:36,38db1c789be0c240,BOB,AC-795025,RTGS,78524.5,credit,Netflix,,Surat,online,no
TXN-0021019,2020-12-06 03:06:29,c9dd49801a0631b4,Union,AC-875592,ATM_WITHDRAWAL,10000,debit,,ATM-00589,Madurai,ATM,no
TXN-0021020,2020-03-08 08:57:20,55fe069e1dfa6f9b,Canara,AC-148206,POS,134216.03,credit,Razorpay,,Indore,POS,no
TXN-0021021,2022-07-11 00:53:34,04a9808976701189,Kotak,AC-199881,POS,184629.95,debit,Croma,,Kolkata,POS,no
TXN-0021022,2020-11-03 15:06:24,c36a4fa2e2f39ed9,Axis,AC-381944,CASH_DEPOSIT,31488.3,credit,,,Indore,online,no
TXN-0021023,2019-10-20 19:06:54,e649fc48a377f12b,Axis,AC-787867,IMPS,24023.43,credit,Razorpay,,Indore,online,no
TXN-0021024,2019-10-30 00:04:07,925ac6d5f0df9011,Kotak,AC-766770,IMPS,56162.2,credit,Zomato,,Bengaluru,online,no
TXN-0021025,2021-04-02 19:41:14,ff7b15aa4725f0eb,Kotak,AC-470844,IMPS,67650.31,credit,Amazon,,Bengaluru,online,no
TXN-0021026,2020-10-19 07:29:53,3be155ab90d710f9,Kotak,AC-806885,CASH_DEPOSIT,104412.18,debit,,,Indore,online,no
TXN-0021027,2023-10-06 12:32:30,97829a3054e277ca,PNB,AC-835171,POS,99733.79,credit,Croma,,Jaipur,POS,no
TXN-0021028,2022-10-04 19:50:56,2cbfb3d7890c8fcf,HDFC,AC-952046,RTGS,197815.52,credit,GooglePay,,Lucknow,online,no
TXN-0021029,2019-02-19 16:13:59,0920dd77a4114216,ICICI,AC-292867,IMPS,41766.37,debit,Razorpay,,Madurai,online,no
TXN-0021030,2023-10-16 03:07:48,ea673725e3054fa9,ICICI,AC-630113,UPI,97361.65,credit,PhonePe,,Mumbai,online,no
TXN-0021031,2020-02-26 08:43:46,bd82c785c207afb6,SBI,AC-298489,UPI,116528.39,credit,Spotify,,Patna,online,no
TXN-0021032,2021-04-08 20:49:23,5b6bc64e33a8bf67,ICICI,AC-793316,CASH_DEPOSIT,46926.52,debit,,,Pune,online,no
TXN-0021033,2020-08-18 00:54:34,0d415d130e671ea3,PNB,AC-419675,NET_BANKING,155231.09,credit,BigBasket,,Pune,online,no
TXN-0021034,2023-12-15 02:49:47,a169b34d8629bf8b,ICICI,AC-195362,IMPS,56488.27,credit,Razorpay,,Hyderabad,online,no
TXN-0021035,2022-06-15 03:17:18,ad232e8701bf8856,Yes,AC-776729,CASH_DEPOSIT,140357.69,debit,,,Pune,online,no
TXN-0021036,2019-06-01 20:47:32,49d7d45218483120,BOB,AC-926565,IMPS,35497.21,credit,Swiggy,,Indore,online,no
TXN-0021037,2024-06-26 06:56:48,0a45e0ebfd81c094,Union,AC-200910,ATM_WITHDRAWAL,15000,debit,,ATM-01703,Jaipur,ATM,no
TXN-0021038,2020-09-20 09:23:02,4e06e85385782d8c,SBI,AC-666375,POS,122995.83,debit,Paytm,,Pune,POS,no
TXN-0021039,2024-03-27 19:40:50,b70e485ada752db4,HDFC,AC-486266,CASH_DEPOSIT,188073.03,debit,,,Jaipur,online,no
TXN-0021040,2024-12-04 16:49:25,b8ef2c4ddd702150,ICICI,AC-568395,ATM_WITHDRAWAL,500,debit,,ATM-00944,Jaipur,ATM,no
TXN-0021041,2022-01-08 00:08:47,c25ace7654e378b0,PNB,AC-976816,NEFT,43093.25,credit,Flipkart,,Delhi,online,no
TXN-0021042,2021-04-18 02:39:59,c67501e97ad1fa09,Canara,AC-161427,NET_BANKING,136435.55,debit,Swiggy,,Indore,online,no
TXN-0021043,2024-12-15 08:18:55,3eb9cafc5ea6037a,Yes,AC-784535,NET_BANKING,126269.51,credit,Reliance Digital,,Kolkata,online,no
TXN-0021044,2020-12-07 06:35:42,ab2fab21756a6658,HDFC,AC-543701,RTGS,4204.25,credit,Croma,,Coimbatore,online,no
TXN-0021045,2023-01-08 15:49:55,7c8e608c96e92319,HDFC,AC-764057,ATM_WITHDRAWAL,2000,debit,,ATM-01326,Bengaluru,ATM,no
TXN-0021046,2020-11-16 02:22:10,cf13ed0e236bccd0,SBI,AC-563989,CASH_DEPOSIT,134832.43,debit,,,Madurai,online,no
TXN-0021047,2021-03-18 12:24:31,07769296eb383325,Axis,AC-721622,ATM_WITHDRAWAL,5000,debit,,ATM-01783,Lucknow,ATM,no
TXN-0021048,2020-04-29 18:47:46,52238f13e4be3b63,HDFC,AC-136365,CASH_DEPOSIT,47300.38,credit,,,Coimbatore,online,no
TXN-0021049,2023-08-21 14:07:11,89117457cec04365,BOB,AC-121092,POS,102191.15,debit,DMart,,Bengaluru,POS,no
TXN-0021050,2023-12-12 06:38:41,bcf3e7eef0a157d6,Kotak,AC-478788,NEFT,148760.05,credit,Spotify,,Delhi,online,no
TXN-0021051,2023-08-11 06:29:05,160ef5c234ae67e2,Union,AC-674871,UPI,94394.88,credit,Zomato,,Surat,online,no
TXN-0021052,2019-02-04 23:35:10,3d772e6c73a127c6,BOB,AC-235909,IMPS,179763.77,debit,GooglePay,,Ahmedabad,online,no
TXN-0021053,2020-05-22 10:30:36,66a5250b95fff89a,HDFC,AC-463610,UPI,44859.6,credit,Paytm,,Madurai,online,no
TXN-0021054,2024-02-13 10:08:24,e736384c0057e17f,PNB,AC-161337,POS,186092.76,debit,Spotify,,Indore,POS,no
TXN-0021055,2024-08-22 23:39:00,31288992d7cf422c,Union,AC-774173,RTGS,108251.57,debit,BigBasket,,Patna,online,no
TXN-0021056,2019-12-01 05:50:25,4e2fdfeebb4b7cc9,BOB,AC-468494,UPI,39199.5,debit,Netflix,,Pune,online,no
TXN-0021057,2024-10-31 01:33:24,2a4dec344a4e0dce,ICICI,AC-927018,CASH_DEPOSIT,189583.41,credit,,,Madurai,online,no
TXN-0021058,2019-05-10 09:10:55,febd4f4bba59ae19,Kotak,AC-598965,ATM_WITHDRAWAL,20000,debit,,ATM-00209,Bengaluru,ATM,no
TXN-0021059,2023-02-20 09:53:39,007bb64be1968272,HDFC,AC-712739,RTGS,60477.39,debit,Spotify,,Patna,online,no
TXN-0021060,2024-04-23 04:39:19,271a51f000f3e8ca,Kotak,AC-929244,NEFT,83008.62,credit,DMart,,Kolkata,online,no
TXN-0021061,2020-10-27 17:04:18,cfb6c9d65825437e,ICICI,AC-917296,CASH_DEPOSIT,76.52,debit,,,Chennai,online,no
TXN-0021062,2024-06-11 15:05:52,b25c35d998d01011,Axis,AC-273256,NEFT,106085.98,credit,Myntra,,Jaipur,online,no
TXN-0021063,2021-03-30 01:23:25,78c9a9a43dc4c59c,Canara,AC-165815,IMPS,90621.09,credit,Reliance Digital,,Madurai,online,no
TXN-0021064,2023-11-04 05:50:42,e59d15338be73a92,PNB,AC-623308,IMPS,140703.7,debit,Amazon,,Ahmedabad,online,no
TXN-0021065,2024-01-23 17:00:55,6c8a91071ac5ade7,Yes,AC-245616,RTGS,184060.58,credit,Croma,,Jaipur,online,no
TXN-0021066,2023-04-12 08:35:26,ba0e83b13424d92f,BOB,AC-508312,IMPS,169979.57,debit,PhonePe,,Chennai,online,no
TXN-0021067,2024-11-19 11:17:59,dd9e5bc701dc9e29,HDFC,AC-517150,NET_BANKING,6461.69,credit,Myntra,,Pune,online,no
TXN-0021068,2021-06-20 04:50:59,29f0cad420ab4027,PNB,AC-272647,RTGS,136953.81,credit,Amazon,,Madurai,online,no
TXN-0021069,2021-12-26 10:24:15,5ecad727c6c1cac7,BOB,AC-844249,NEFT,160326.05,credit,Flipkart,,Chennai,online,no
TXN-0021070,2019-05-06 22:13:41,70dc3234e984cbe9,Kotak,AC-622727,NET_BANKING,182571.63,credit,Zomato,,Hyderabad,online,no
TXN-0021071,2024-10-26 03:56:58,383c40036052306f,Yes,AC-634419,NEFT,153416.49,credit,Spotify,,Coimbatore,online,no
TXN-0021072,2022-02-01 12:44:05,6daae810e45b3a6e,BOB,AC-770223,IMPS,141411.66,credit,GooglePay,,Patna,online,no
TXN-0021073,2021-03-16 06:08:48,70dc3234e984cbe9,Union,AC-310640,RTGS,80282.91,debit,Amazon,,Kolkata,online,no
TXN-0021074,2022-10-29 19:01:20,2bf66af6022879b5,Union,AC-189181,NEFT,131332.2,credit,Myntra,,Lucknow,online,no
TXN-0021075,2021-11-15 17:58:44,61d778e9c358bf21,Yes,AC-740867,RTGS,90656.11,credit,DMart,,Ahmedabad,online,no
TXN-0021076,2022-08-31 14:05:22,7b69f25a7839ce0a,Yes,AC-461794,RTGS,469.59,credit,Razorpay,,Ahmedabad,online,no
TXN-0021077,2019-03-01 12:30:12,ff1bb3c1f22da911,Axis,AC-669833,IMPS,41540.37,debit,BigBasket,,Lucknow,online,no
TXN-0021078,2021-04-16 02:28:17,19eb80eb48167733,Canara,AC-934308,NEFT,29854.25,debit,Reliance Digital,,Jaipur,online,no
TXN-0021079,2021-06-23 12:15:41,0a8d2acf1aa8142f,BOB,AC-915257,CASH_DEPOSIT,184455.43,credit,,,Jaipur,online,no
TXN-0021080,2024-12-09 07:09:42,8b7add29f7a37bbb,Union,AC-317032,NET_BANKING,86041.69,debit,BigBasket,,Delhi,online,no
TXN-0021081,2019-08-02 16:03:44,909b9c63bc3e1d19,HDFC,AC-138506,CASH_DEPOSIT,30595.25,debit,,,Chennai,online,no
TXN-0021082,2019-07-01 04:15:00,29c4d87f8e920305,BOB,AC-137934,UPI,170371.85,debit,Amazon,,Delhi,online,no
TXN-0021083,2024-11-21 10:29:07,60b799c13349449f,BOB,AC-994587,IMPS,2593.1,debit,Swiggy,,Madurai,online,no
TXN-0021084,2024-07-24 07:06:02,8a977f2f2d554e30,Yes,AC-416311,IMPS,106166.73,debit,BigBasket,,Coimbatore,online,no
TXN-0021085,2021-07-23 16:46:03,f3d2c353e2e48c2a,Yes,AC-541025,CASH_DEPOSIT,67656.08,credit,,,Madurai,online,no
TXN-0021086,2023-10-30 18:19:49,a0afa968277e6df2,Kotak,AC-631457,POS,139443.85,debit,Croma,,Chennai,POS,no
TXN-0021087,2022-01-16 10:26:34,769ee10803037044,Axis,AC-665420,NET_BANKING,67094.97,credit,Razorpay,,Pune,online,no
TXN-0021088,2022-11-03 10:52:33,027cc19f15779db7,ICICI,AC-424083,NET_BANKING,102740.01,debit,Reliance Digital,,Pune,online,no
TXN-0021089,2024-02-08 23:19:59,3c38fd7e09cc867a,Union,AC-274447,IMPS,80957.17,credit,Amazon,,Hyderabad,online,no
TXN-0021090,2019-08-02 19:40:08,2b8e2860774188dd,SBI,AC-197731,ATM_WITHDRAWAL,10000,debit,,ATM-01180,Jaipur,ATM,no
TXN-0021091,2020-06-17 20:10:37,05088be001eb439e,Axis,AC-244919,POS,70519.52,debit,BigBasket,,Hyderabad,POS,no
TXN-0021092,2023-01-11 01:18:28,bb1083c6c8ddb8c7,SBI,AC-392851,UPI,28293.23,debit,Amazon,,Lucknow,online,no
TXN-0021093,2022-03-23 23:03:02,78ef30e8609ebb5e,Kotak,AC-637218,NET_BANKING,2200.72,debit,Razorpay,,Indore,online,no
TXN-0021094,2020-03-06 04:33:34,c91992dffa490dfa,ICICI,AC-193587,IMPS,13067.93,debit,Reliance Digital,,Pune,online,no
TXN-0021095,2021-01-29 23:26:43,19da831ae80172ca,HDFC,AC-182249,NET_BANKING,114574.38,credit,Swiggy,,Patna,online,no
TXN-0021096,2023-12-14 04:55:19,e9e1776990d1626c,Canara,AC-137905,IMPS,109961.83,credit,DMart,,Surat,online,no
TXN-0021097,2021-12-14 20:31:02,429c549df8bb46d7,Yes,AC-193650,NET_BANKING,29959.98,debit,Croma,,Surat,online,no
TXN-0021098,2022-01-24 03:43:15,e78572e664af02bb,Union,AC-588110,NET_BANKING,19557.33,debit,Reliance Digital,,Pune,online,no
TXN-0021099,2023-07-26 22:11:21,9a5753289e72e642,Axis,AC-819356,RTGS,34963.94,debit,Croma,,Lucknow,online,no
TXN-0021100,2019-07-09 15:42:44,3fe3e2998041d222,Axis,AC-157321,NET_BANKING,124618.87,debit,DMart,,Patna,online,no
TXN-0021101,2023-03-02 02:39:56,69bf39fc64837ae7,BOB,AC-288800,UPI,59818.97,credit,Razorpay,,Bengaluru,online,no
TXN-0021102,2023-12-01 03:57:47,918aa38308132b41,ICICI,AC-171055,POS,67889.59,credit,Netflix,,Coimbatore,POS,no
TXN-0021103,2023-02-06 01:31:03,a6f02f027784e7c9,BOB,AC-501145,POS,152957.29,credit,Zomato,,Kolkata,POS,no
TXN-0021104,2019-08-21 23:19:54,01313f1afe067159,Kotak,AC-757231,NET_BANKING,180833.29,debit,Flipkart,,Coimbatore,online,no
TXN-0021105,2021-03-07 01:30:07,1992ad3a5dc586c5,Axis,AC-388814,NET_BANKING,99612.32,credit,Spotify,,Surat,online,no
TXN-0021106,2021-12-23 19:01:45,980a1c17fd145d2c,PNB,AC-172941,ATM_WITHDRAWAL,20000,debit,,ATM-00331,Mumbai,ATM,no
TXN-0021107,2024-02-21 08:49:40,fe13579234aec0eb,Canara,AC-421320,POS,58477.61,credit,Swiggy,,Mumbai,POS,no
TXN-0021108,2024-12-08 20:20:20,878cbc4daf53ac9d,SBI,AC-577200,UPI,86169.31,credit,Zomato,,Jaipur,online,no
TXN-0021109,2021-04-02 11:35:03,e858667a5bfd0391,Kotak,AC-955025,POS,79502.36,debit,Reliance Digital,,Madurai,POS,no
TXN-0021110,2023-06-19 20:47:13,39e795046005d646,Axis,AC-703118,CASH_DEPOSIT,128145.2,debit,,,Kolkata,online,no
TXN-0021111,2023-06-21 06:44:34,73093d3c7bad6e6c,BOB,AC-142590,NET_BANKING,28241.99,debit,Amazon,,Indore,online,no
TXN-0021112,2021-11-30 23:41:35,89241fbe270d7c04,SBI,AC-946947,ATM_WITHDRAWAL,3000,debit,,ATM-01451,Patna,ATM,no
TXN-0021113,2020-03-19 10:44:58,0e71d93862137ed7,ICICI,AC-883658,UPI,174501.98,debit,Razorpay,,Patna,online,no
TXN-0021114,2020-05-07 05:19:47,be6c061bb1b4194b,Canara,AC-907859,UPI,105921.15,credit,Reliance Digital,,Bengaluru,online,no
TXN-0021115,2019-01-29 14:07:21,9968474e645fcaab,Kotak,AC-289925,NEFT,133155.64,credit,GooglePay,,Lucknow,online,no
TXN-0021116,2019-10-04 16:28:14,0f48a81da720d85c,PNB,AC-619938,NEFT,122154.84,debit,Razorpay,,Bengaluru,online,no
TXN-0021117,2024-09-27 00:51:17,dd0ce4e888ab33d1,Canara,AC-770670,ATM_WITHDRAWAL,20000,debit,,ATM-01067,Ahmedabad,ATM,no
TXN-0021118,2020-08-01 02:04:40,243134c0b9b834b7,Canara,AC-174434,RTGS,102328.64,credit,Zomato,,Delhi,online,no
TXN-0021119,2023-06-28 04:13:16,3d0b633b1672088b,Yes,AC-669563,RTGS,92097.4,debit,Zomato,,Delhi,online,no
TXN-0021120,2024-11-13 20:35:51,960dd208a7b9c86f,SBI,AC-939659,CASH_DEPOSIT,157614.18,debit,,,Pune,online,no
TXN-0021121,2023-08-07 00:42:12,ef2157c3cfd71f57,PNB,AC-757465,POS,159944.99,debit,GooglePay,,Surat,POS,no
TXN-0021122,2023-08-09 22:03:41,164e70048a4aa605,PNB,AC-213343,ATM_WITHDRAWAL,3000,debit,,ATM-01299,Surat,ATM,no
TXN-0021123,2024-05-16 10:59:29,bf58d049f3a38864,BOB,AC-179526,UPI,25564.04,credit,Zomato,,Mumbai,online,no
TXN-0021124,2019-04-20 05:14:09,82607e7df3bf43ec,Yes,AC-709614,CASH_DEPOSIT,44799.79,credit,,,Coimbatore,online,no
TXN-0021125,2024-11-03 05:39:32,51bcd132d2852b46,HDFC,AC-256227,UPI,128459.59,debit,PhonePe,,Indore,online,no
TXN-0021126,2024-03-08 05:26:58,4cf1babf7c69ea1f,Kotak,AC-208731,UPI,117905.47,debit,DMart,,Coimbatore,online,no
TXN-0021127,2022-05-24 02:30:59,ca6c7abf5612b710,SBI,AC-667520,NEFT,115638.23,debit,Amazon,,Madurai,online,no
TXN-0021128,2024-12-30 05:16:07,4c66a6cedeed39cb,HDFC,AC-175464,UPI,126298.91,credit,PhonePe,,Patna,online,no
TXN-0021129,2024-02-29 09:23:03,33473060a86a31cd,SBI,AC-174317,POS,120228.79,debit,PhonePe,,Patna,POS,no
TXN-0021130,2020-06-13 11:49:22,68dfe23a3851ebd0,PNB,AC-668871,CASH_DEPOSIT,178146.62,debit,,,Coimbatore,online,no
TXN-0021131,2021-09-06 09:07:36,8f5c3cd1c71a5bd2,ICICI,AC-212877,CASH_DEPOSIT,129850.46,credit,,,Ahmedabad,online,no
TXN-0021132,2023-12-27 08:41:19,17731742d63e30db,SBI,AC-486260,RTGS,21590.29,debit,DMart,,Surat,online,no
TXN-0021133,2019-06-12 16:20:24,0e763962215884f2,ICICI,AC-526040,UPI,168770.87,credit,Reliance Digital,,Indore,online,no
TXN-0021134,2024-11-25 07:57:49,c67bfc7825ffe36d,Axis,AC-892428,NET_BANKING,132754.75,credit,Netflix,,Madurai,online,no
TXN-0021135,2023-02-16 00:30:56,f6701b2048cf1a72,Canara,AC-425912,RTGS,138548.38,credit,Swiggy,,Hyderabad,online,no
TXN-0021136,2023-12-30 06:23:16,0690300b229fdcbd,Canara,AC-534106,NET_BANKING,19377.14,credit,Zomato,,Ahmedabad,online,no
TXN-0021137,2021-11-28 22:58:42,56da35f352551bff,Kotak,AC-943250,POS,21563.32,credit,Swiggy,,Hyderabad,POS,no
TXN-0021138,2023-09-14 11:15:53,3be155ab90d710f9,Canara,AC-317799,RTGS,70831.25,debit,BigBasket,,Bengaluru,online,no
TXN-0021139,2024-01-27 10:33:27,1c13f0d50658065f,Canara,AC-283796,NET_BANKING,51471.6,debit,PhonePe,,Mumbai,online,no
TXN-0021140,2019-03-27 05:46:38,1cc3867a38d581ec,Kotak,AC-575387,UPI,73552.77,debit,DMart,,Chennai,online,no
TXN-0021141,2024-12-10 15:23:22,2224559099f4f096,Union,AC-661155,CASH_DEPOSIT,58999.64,debit,,,Jaipur,online,no
TXN-0021142,2023-09-30 17:13:50,c97c8ec5fe607854,Yes,AC-980578,POS,83788.12,debit,Paytm,,Coimbatore,POS,no
TXN-0021143,2020-10-09 23:50:07,28a69fa663d2f8db,SBI,AC-487423,RTGS,107527.23,credit,Razorpay,,Patna,online,no
TXN-0021144,2019-03-15 20:31:07,40b9466b03fa54b0,Axis,AC-874828,RTGS,6590.25,debit,Spotify,,Lucknow,online,no
TXN-0021145,2019-10-12 21:04:13,508cd7ad73705c1d,Canara,AC-337074,RTGS,143795.53,debit,Amazon,,Coimbatore,online,no
TXN-0021146,2023-06-17 14:02:23,14fc90db4e6dae9d,Axis,AC-428135,POS,193490.37,credit,Swiggy,,Jaipur,POS,no
TXN-0021147,2021-01-29 03:46:55,41d7d6d604456374,Axis,AC-701242,IMPS,194288.59,credit,Amazon,,Lucknow,online,no
TXN-0021148,2021-12-15 19:01:47,4e8cdb6bc24cc79a,Axis,AC-278152,POS,125499.26,debit,Croma,,Madurai,POS,no
TXN-0021149,2024-10-19 19:28:51,f370eff5ea4e8cb8,Canara,AC-582113,NET_BANKING,194693.8,debit,GooglePay,,Jaipur,online,no
TXN-0021150,2022-08-18 01:58:08,540f01c93c8ee3a3,BOB,AC-272333,CASH_DEPOSIT,57607.52,credit,,,Coimbatore,online,no
TXN-0021151,2019-08-11 08:12:23,bcfe1957d007e168,Kotak,AC-118922,RTGS,9938.82,debit,Netflix,,Bengaluru,online,no
TXN-0021152,2019-04-14 12:29:45,dc5285e9030c7614,SBI,AC-834931,NEFT,101748.77,credit,Razorpay,,Bengaluru,online,no
TXN-0021153,2019-11-02 14:41:17,4b9d93dfc7030215,Yes,AC-943985,UPI,159487.31,credit,PhonePe,,Pune,online,no
TXN-0021154,2019-04-08 03:50:55,9c2d9d09aa408dda,Kotak,AC-161829,ATM_WITHDRAWAL,20000,debit,,ATM-01375,Patna,ATM,no
TXN-0021155,2022-02-21 17:29:18,98d2773920f04431,HDFC,AC-154372,NEFT,146297.11,credit,Paytm,,Surat,online,no
TXN-0021156,2019-02-05 22:21:33,bb5f6ce5376ce742,PNB,AC-935201,UPI,69444.41,credit,PhonePe,,Bengaluru,online,no
TXN-0021157,2019-12-27 09:14:42,a932bf592f992895,PNB,AC-216456,POS,41243.06,credit,Croma,,Coimbatore,POS,no
TXN-0021158,2019-10-28 19:54:43,ceaf5cf3c74dcb88,Yes,AC-993407,UPI,46333.96,debit,Myntra,,Kolkata,online,no
TXN-0021159,2020-07-14 05:15:37,9c853fd03576291a,Axis,AC-954951,NEFT,165199.36,debit,Reliance Digital,,Coimbatore,online,no
TXN-0021160,2024-08-13 07:51:46,3901d8ae84ab4bfe,Kotak,AC-862851,NEFT,4946.9,debit,Zomato,,Delhi,online,no
TXN-0021161,2023-10-06 21:33:40,a6c922c30ded052f,HDFC,AC-955685,ATM_WITHDRAWAL,25000,debit,,ATM-00630,Indore,ATM,no
TXN-0021162,2019-10-22 21:27:19,a8f0c68139d056e2,Kotak,AC-993448,ATM_WITHDRAWAL,3000,debit,,ATM-01444,Delhi,ATM,no
TXN-0021163,2021-05-26 23:50:44,ea33dbd2199044b8,Yes,AC-170652,UPI,189858.55,credit,Swiggy,,Kolkata,online,no
TXN-0021164,2019-10-29 03:51:54,c8f50ad0264d96cf,Canara,AC-926594,POS,45193.2,debit,GooglePay,,Mumbai,POS,no
TXN-0021165,2021-04-21 11:42:10,55675b0ef2dc4115,SBI,AC-594302,NET_BANKING,8483.38,debit,GooglePay,,Mumbai,online,no
TXN-0021166,2021-01-24 16:21:44,f729536cfa057c31,PNB,AC-847096,RTGS,96352.8,debit,BigBasket,,Kolkata,online,no
TXN-0021167,2020-06-30 21:22:40,40b9466b03fa54b0,ICICI,AC-345669,NEFT,5107.92,debit,Razorpay,,Coimbatore,online,no
TXN-0021168,2019-11-01 15:59:15,f3704774206af7bc,HDFC,AC-369346,UPI,68235.73,debit,GooglePay,,Chennai,online,no
TXN-0021169,2024-02-14 06:34:51,ccf01a483201e831,PNB,AC-360708,IMPS,126804.89,credit,DMart,,Chennai,online,no
TXN-0021170,2024-02-01 19:37:31,565cbe2c16d9dcd1,Kotak,AC-829668,NEFT,198791.37,credit,Flipkart,,Indore,online,no
TXN-0021171,2024-09-09 18:55:07,6efdf7d5c605c13a,Yes,AC-338659,POS,111031.96,debit,Amazon,,Pune,POS,no
TXN-0021172,2024-05-28 15:32:36,c141d52f0bf76251,PNB,AC-575465,CASH_DEPOSIT,75008.23,credit,,,Jaipur,online,no
TXN-0021173,2024-04-25 13:38:25,61ba89998c358681,Canara,AC-711592,POS,2668.62,debit,DMart,,Coimbatore,POS,no
TXN-0021174,2024-06-30 22:59:30,de891f8500bacf7c,Union,AC-410831,ATM_WITHDRAWAL,25000,debit,,ATM-00538,Delhi,ATM,no
TXN-0021175,2024-11-13 15:45:15,40290c8ac3b496b1,Union,AC-404633,POS,96805.9,credit,Reliance Digital,,Coimbatore,POS,no
TXN-0021176,2019-09-04 09:42:37,ce4f9cce40708027,Canara,AC-793940,RTGS,40778.49,debit,PhonePe,,Lucknow,online,no
TXN-0021177,2020-09-19 03:28:08,ffcc92e8aedbc3f6,Axis,AC-813229,CASH_DEPOSIT,153206.08,credit,,,Indore,online,no
TXN-0021178,2019-06-15 09:48:55,f641ca3722da2343,Union,AC-523775,CASH_DEPOSIT,95580.49,debit,,,Kolkata,online,no
TXN-0021179,2019-05-28 19:48:01,834c9ac7e1d8137e,Axis,AC-394925,CASH_DEPOSIT,59816.72,credit,,,Patna,online,no
TXN-0021180,2022-01-20 22:40:35,343dbed100a539eb,Axis,AC-997885,ATM_WITHDRAWAL,2000,debit,,ATM-01221,Surat,ATM,no
TXN-0021181,2023-12-17 00:01:10,aa54392ce4f36577,Axis,AC-627231,NEFT,178645.87,credit,Croma,,Indore,online,no
TXN-0021182,2020-08-29 08:07:06,00662a952aa2b774,Kotak,AC-835764,ATM_WITHDRAWAL,3000,debit,,ATM-00244,Lucknow,ATM,no
TXN-0021183,2024-02-02 15:12:56,8ba4a1ff2d728db5,Kotak,AC-803706,NET_BANKING,142625.28,credit,Swiggy,,Patna,online,no
TXN-0021184,2021-11-12 06:11:51,856ab7e0b94f1f4e,Yes,AC-969843,UPI,4281.96,debit,Swiggy,,Madurai,online,no
TXN-0021185,2021-10-08 23:34:37,d2202b194cc46a7c,Kotak,AC-276832,NET_BANKING,266790.04,debit,Swiggy,,Bengaluru,online,yes
TXN-0021186,2019-07-03 15:06:45,48e27e5768ebba44,Canara,AC-776005,UPI,83458.39,credit,PhonePe,,Patna,online,no
TXN-0021187,2023-11-03 15:32:38,265c98a4d2360a59,Axis,AC-136115,RTGS,121961.4,debit,DMart,,Jaipur,online,no
TXN-0021188,2022-03-12 04:19:49,f152ab9e28e49e63,Yes,AC-583069,NEFT,79448.7,debit,PhonePe,,Ahmedabad,online,no
TXN-0021189,2023-05-06 02:28:53,d4c3ab1b06719ed7,Union,AC-262684,UPI,94048.5,credit,PhonePe,,Hyderabad,online,no
TXN-0021190,2024-12-26 07:19:27,bb1083c6c8ddb8c7,BOB,AC-948385,CASH_DEPOSIT,37585.35,credit,,,Lucknow,online,no
TXN-0021191,2021-06-21 09:04:48,28e814c222df750c,ICICI,AC-181284,NET_BANKING,10508.83,credit,Netflix,,Coimbatore,online,no
TXN-0021192,2019-02-01 17:31:54,c13bec6e83e49d27,Kotak,AC-145582,UPI,20845.08,credit,Netflix,,Lucknow,online,no
TXN-0021193,2020-03-04 08:44:10,d995a3e116278257,SBI,AC-827409,UPI,3134.31,debit,DMart,,Indore,online,no
TXN-0021194,2019-09-25 15:14:14,3de1cd045a469cdc,Canara,AC-815829,POS,158740.99,debit,Amazon,,Bengaluru,POS,no
TXN-0021195,2024-03-16 17:15:55,617e839a2a4da462,Yes,AC-970878,NEFT,84184.85,debit,Paytm,,Delhi,online,no
TXN-0021196,2024-10-01 22:16:00,de118e6a6d86dc40,SBI,AC-488535,UPI,136402.91,debit,Reliance Digital,,Coimbatore,online,no
TXN-0021197,2022-05-15 02:04:08,b8aaff3378cabb74,SBI,AC-922605,ATM_WITHDRAWAL,3000,debit,,ATM-01147,Jaipur,ATM,no
TXN-0021198,2023-10-15 08:17:27,4dc7ba67bdb90cbb,Kotak,AC-885584,IMPS,173820.27,debit,Reliance Digital,,Lucknow,online,no
